Row	Column	Assay	Sample	Conc	Ct	Tm	Expected Tm	R2	Chi2	Straight R2	Efficiency	Multiple peaks	Outlier	Multimodal melt peaks	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Tm minus mean	Ct minus mean
3	25	16s	16W14P30	-1	18.07645	84.13275		0.9999475	10348.92	0.7356744	1.963553	False	False	False	0.002642145										17	2839.538	1.358978	20.86617	12309.7	2.833027	5.335105	0.1503525	0.2278538
3	26	16s	16W14P30	-1	17.74021	83.94492		0.999887	18530.21	0.7331017	1.966649	False	False	False	0.002857129										12	2590.073	1.356069	20.52609	10705.63	1.237296	5.13333	-0.03747559	-0.1083908
3	36	16s	16W17P26													CurveFitFailed																	
3	37	16s	16W17P26													CtIsLarge, CurveFitFailed																	
3	38	16s	16W17P26													CtIsLarge, CurveFitFailed																	
3	48	16s	16W15P20													CtIsLarge, CurveFitFailed																	
3	49	16s	16W15P20	-1	34.53807	88.26913		0.9997332	3777.897	0.3880309	1.849711	False	False	False	4.814642E-08	CtIsLarge									6	2153.597	1.479793	37.48689	4834.333	-0.3393801	3.244771		
3	50	16s	16W15P20													CtIsLarge, CurveFitFailed																	
3	60	16s	16W18P6	-1	19.85624	83.28764		0.9995744	109450.9	0.6331236	1.983825	False	False	False	0.0006649648	ContainsOutlierReplicateCt									19	8419.52	1.340243	22.62129	14224.55	-55.67763	2.689473	-0.271019	-0.0974617
3	61	16s	16W18P6	-1	20.05117	83.82968		0.9998706	10437.28	0.7397201	1.955997	False	False	False	0.0004267998	ContainsOutlierReplicateCt									8	2201.823	1.366153	22.85033	7838.819	3.567891	4.560149	0.2710266	0.0974617
3	62	16s	16W18P6													CtIsOutlier																	
4	0	16s	16W21P1													CtIsOutlier																	
4	1	16s	16W21P1	-1	17.99558	83.62284		0.9999046	9963.805	0.7161297	1.961134	False	False	False	0.002076572	ContainsOutlierReplicateCt									10	2539.217	1.361265	20.78831	8904.231	-1.529365	4.506685	0.01561737	-0.06831551
4	2	16s	16W21P1	-1	18.13221	83.5916		0.999954	5625.771	0.7274383	1.956716	False	False	False	0.002159984	ContainsOutlierReplicateCt									10	2539.198	1.365466	20.93047	9806.396	1.443704	4.862005	-0.015625	0.06831741
4	12	16s	16W22P2	-1	17.80492	83.21191		0.9998793	20728.09	0.7056082	1.967566	False	False	False	0.00280548										9	3136.001	1.355211	20.58968	11123.13	-5.15716	4.546917	0.05383301	-0.1165466
4	13	16s	16W22P2	-1	17.99051	83.13705		0.9999283	13380.09	0.707882	1.974982	False	False	False	0.002422124										14	3153.24	1.348325	20.7662	11829.65	-1.766236	4.751586	-0.02103424	0.06903839
4	14	16s	16W22P2	-1	17.96898	83.12527		0.9999253	12430.72	0.7128163	1.974461	False	False	False	0.002337408										10	3100.659	1.348806	20.7453	11178.9	-4.98021	4.605331	-0.0328064	0.04751015
4	24	16s	16W21P7	-1	19.65483	83.85426		0.9996992	38306.04	0.7368741	1.965256	False	False	False	0.000615879										10	2307.341	1.357376	22.44243	9332.215	0.905562	5.044576	-0.06960297	-0.06571007
